STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MXSD,TPCP,TSNW,MNTM,TWND
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198001,9,347,-9999,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198002,3,72,70,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198003,15,483,169,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198004,0,622,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198005,0,287,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198006,0,146,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198007,0,501,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198008,0,295,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198009,0,341,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198010,0,141,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198011,0,347,1,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198012,0,33,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198101,1,28,20,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198102,0,353,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198103,1,162,20,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198104,0,228,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198105,0,481,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198106,0,368,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198107,0,527,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198108,0,206,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198109,0,702,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198110,0,591,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198111,6,103,60,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198112,2,210,30,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198201,4,314,125,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198202,10,445,125,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198203,8,369,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198204,1,320,10,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198205,0,263,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198206,0,1053,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198207,0,454,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198208,0,161,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198209,0,299,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198210,0,240,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198211,0,419,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198212,5,265,75,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198301,1,88,5,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198302,21,373,236,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198303,0,426,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198304,0,730,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198305,0,514,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198306,0,430,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198307,0,385,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198308,0,95,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198309,0,85,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198310,0,591,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198311,1,334,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198312,0,508,5,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198401,3,143,61,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198402,1,387,5,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198403,3,521,55,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198404,0,522,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198405,0,431,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198406,0,237,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198407,0,695,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198408,0,731,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198409,0,167,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198410,0,478,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198411,0,443,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198412,0,215,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198501,5,217,80,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198502,2,306,20,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198503,1,209,5,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198504,0,120,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198505,0,476,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198506,0,182,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198507,0,923,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198508,0,458,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198509,0,40,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198510,0,366,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198511,0,1164,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198512,0,71,10,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198601,1,89,15,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198602,4,281,75,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198603,1,225,5,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198604,0,196,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198605,0,455,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198606,0,105,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198607,0,303,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198608,0,515,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198609,0,257,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198610,0,143,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198611,0,466,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198612,0,390,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198701,30,355,315,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198702,7,151,130,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198703,1,414,10,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198704,3,744,60,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198705,0,478,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198706,0,225,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198707,0,484,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198708,0,134,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198709,0,918,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198710,0,124,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198711,2,188,20,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198712,1,265,5,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198801,8,206,110,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198802,0,81,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198803,0,124,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198804,0,161,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198805,0,358,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198806,0,105,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198807,0,786,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198808,0,410,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198809,0,345,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198810,0,139,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198811,0,507,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198812,4,255,50,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198901,1,223,10,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198902,3,213,50,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198903,0,295,5,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198904,0,428,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198905,0,656,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198906,0,659,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198907,0,456,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198908,0,511,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198909,0,533,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198910,0,543,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198911,3,303,30,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,198912,16,159,180,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199001,2,318,20,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199002,1,345,10,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199003,4,232,60,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199004,8,250,80,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199005,0,684,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199006,0,214,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199007,0,387,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199008,0,509,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199009,0,246,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199010,0,950,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199011,0,130,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199012,1,528,10,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199101,2,373,25,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199102,3,165,30,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199103,5,648,50,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199104,0,267,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199105,0,167,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199106,0,249,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199107,0,1479,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199108,0,299,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199109,0,140,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199110,0,170,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199111,0,190,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199112,0,579,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199201,2,219,15,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199202,4,332,40,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199203,0,347,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199204,0,568,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199205,0,513,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199206,0,656,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199207,0,184,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199208,0,242,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.8,38.05,-79.38333,199209,0,416,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199210,0,129,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199211,0,497,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199212,6,316,60,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199301,0,247,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199302,4,317,110,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199303,15,646,160,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199304,0,440,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199305,0,286,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199306,0,277,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199307,0,225,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199308,0,283,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199309,0,427,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199310,0,152,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199311,-9999,292,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199312,8,382,95,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199401,5,409,75,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199402,3,414,30,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199403,11,699,115,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199404,0,293,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199405,0,289,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199406,0,221,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199407,0,681,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199408,0,589,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199409,0,50,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199410,0,108,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199411,0,156,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199412,0,167,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199501,5,596,76,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199502,4,173,35,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199503,0,166,2,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.05,-79.38333,199504,0,164,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199505,0,423,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199506,0,1178,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199507,0,180,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199508,0,48,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199509,0,311,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199510,0,430,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199511,2,412,45,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199512,4,200,35,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199601,28,738,314,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199602,10,243,143,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199603,2,364,25,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199604,0,154,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199605,0,733,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199606,0,424,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199607,0,216,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199608,0,464,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199609,0,1074,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199610,0,155,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199611,0,411,5,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199612,5,486,90,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199701,4,263,61,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199702,5,178,75,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199703,0,413,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199704,0,243,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199705,0,224,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199706,0,280,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199707,0,606,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199708,0,220,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199709,0,362,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199710,0,208,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199711,0,478,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199712,13,306,130,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199801,9,738,70,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199802,4,418,95,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.2,38.05,-79.38333,199803,1,213,15,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199805,0,567,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199806,0,634,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199807,0,156,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199808,0,181,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199809,0,57,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199810,-9999,240,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199811,0,94,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199812,1,231,20,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199901,3,522,60,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199902,0,220,5,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199903,12,354,170,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199904,0,184,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199905,0,356,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199906,0,79,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199907,0,344,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199908,0,253,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199909,0,646,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199910,0,178,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199911,0,204,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,199912,1,234,7,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,200001,5,155,104,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,200002,5,190,30,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,200003,0,294,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,200004,0,451,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,200005,0,370,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,200006,0,608,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,200007,0,427,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,200008,0,388,0,-9999,-9999
COOP:442064,CRAIGSVILLE 2 S VA US,542.5,38.06111,-79.39972,200009,0,421,0,-9999,-9999
